# # x1	 y1	 P
4.046822740000000085e-01	9.999990850000000098e-01	9.703958967860001339e-01
4.080267559999999905e-01	9.999990979999999752e-01	9.785814268980000952e-01
4.113712370000000007e-01	9.999991099999999689e-01	9.867564423420001063e-01
4.147157189999999827e-01	9.999991230000000453e-01	9.949205589760000690e-01
4.180602010000000202e-01	9.999991350000000390e-01	1.003073391173000095e+00
4.214046819999999749e-01	9.999991470000000326e-01	1.011214552026999947e+00
4.247491640000000124e-01	9.999991590000000263e-01	1.019343653172000153e+00
4.280936450000000226e-01	9.999991700000000483e-01	1.027460304822999992e+00
4.314381270000000046e-01	9.999991820000000420e-01	1.035564116020000203e+00
4.347826089999999866e-01	9.999991929999999529e-01	1.043654694491000123e+00
4.381270899999999968e-01	9.999992039999999749e-01	1.051731646739999970e+00
4.414715719999999788e-01	9.999992149999999969e-01	1.059794578079000127e+00
4.448160540000000163e-01	9.999992250000000471e-01	1.067843092664999993e+00
4.481605350000000265e-01	9.999992359999999580e-01	1.075876793544000121e+00
4.515050170000000085e-01	9.999992460000000083e-01	1.083895282689000039e+00
4.548494980000000187e-01	9.999992559999999475e-01	1.091898161038999948e+00
4.581939800000000007e-01	9.999992659999999978e-01	1.099885028541000009e+00
4.615384619999999827e-01	9.999992760000000480e-01	1.107855484192999951e+00
4.648829429999999929e-01	9.999992850000000155e-01	1.115809126088000092e+00
4.682274249999999749e-01	9.999992949999999547e-01	1.123745551453000147e+00
4.715719059999999851e-01	9.999993040000000333e-01	1.131664356698000029e+00
4.749163880000000226e-01	9.999993130000000008e-01	1.139565137458999899e+00
4.782608700000000046e-01	9.999993219999999683e-01	1.147447488642000080e+00
4.816053510000000148e-01	9.999993310000000468e-01	1.155311004474000036e+00
4.849498329999999968e-01	9.999993400000000143e-01	1.163155278547000071e+00
4.882943140000000071e-01	9.999993480000000101e-01	1.170979903907000130e+00
4.916387959999999890e-01	9.999993569999999776e-01	1.178784472939000239e+00
4.949832780000000265e-01	9.999993649999999734e-01	1.186568577666000213e+00
4.983277589999999813e-01	9.999993729999999692e-01	1.194331809631999919e+00
5.016722409999999632e-01	9.999993809999999650e-01	1.202073760048000040e+00
5.050167220000000290e-01	9.999993889999999608e-01	1.209794019628000150e+00
5.083612039999999554e-01	9.999993969999999566e-01	1.217492178969000083e+00
5.117056859999999929e-01	9.999994039999999806e-01	1.225167828387000002e+00
5.150501669999999477e-01	9.999994119999999764e-01	1.232820557946000095e+00
5.183946489999999852e-01	9.999994190000000005e-01	1.240449957824999894e+00
5.217391300000000509e-01	9.999994269999999963e-01	1.248055617906000059e+00
5.250836119999999774e-01	9.999994340000000204e-01	1.255637128147000015e+00
5.284280940000000149e-01	9.999994410000000444e-01	1.263194078554999988e+00
5.317725749999999696e-01	9.999994479999999575e-01	1.270726059251000128e+00
5.351170570000000071e-01	9.999994549999999816e-01	1.278232660525000064e+00
5.384615379999999618e-01	9.999994620000000056e-01	1.285713472897999976e+00
5.418060199999999993e-01	9.999994690000000297e-01	1.293168087179999981e+00
5.451505020000000368e-01	9.999994749999999710e-01	1.300596094641000011e+00
5.484949829999999915e-01	9.999994819999999951e-01	1.307997086647999962e+00
5.518394650000000290e-01	9.999994880000000474e-01	1.315370655366999930e+00
5.551839459999999837e-01	9.999994949999999605e-01	1.322716393400000134e+00
5.585284280000000212e-01	9.999995010000000129e-01	1.330033893957000002e+00
5.618729099999999477e-01	9.999995069999999542e-01	1.337322750918999992e+00
5.652173910000000134e-01	9.999995130000000065e-01	1.344582558910000225e+00
5.685618730000000509e-01	9.999995189999999479e-01	1.351812913360000090e+00
5.719063549999999774e-01	9.999995250000000002e-01	1.359013410576000114e+00
5.752508360000000431e-01	9.999995310000000526e-01	1.366183647808999924e+00
5.785953179999999696e-01	9.999995369999999939e-01	1.373323223324000031e+00
5.819397990000000354e-01	9.999995419999999635e-01	1.380431736472000015e+00
5.852842809999999618e-01	9.999995480000000159e-01	1.387508787758999995e+00
5.886287629999999993e-01	9.999995529999999855e-01	1.394553978919000015e+00
5.919732439999999540e-01	9.999995590000000378e-01	1.401566912989000047e+00
5.953177259999999915e-01	9.999995640000000074e-01	1.408547194379000000e+00
5.986622069999999463e-01	9.999995689999999771e-01	1.415494428993000042e+00
6.020066889999999837e-01	9.999995750000000294e-01	1.422408224121999964e+00
6.053511710000000212e-01	9.999995799999999990e-01	1.429288188794999970e+00
6.086956519999999760e-01	9.999995849999999686e-01	1.436133933670999951e+00
6.120401340000000134e-01	9.999995900000000493e-01	1.442945071160000037e+00
6.153846149999999682e-01	9.999995950000000189e-01	1.449721215500999971e+00
6.187290970000000057e-01	9.999995999999999885e-01	1.456461982845000058e+00
6.220735790000000431e-01	9.999996039999999864e-01	1.463166991328000099e+00
6.254180599999999979e-01	9.999996089999999560e-01	1.469835861154000112e+00
6.287625420000000354e-01	9.999996140000000366e-01	1.476468214672999935e+00
6.321070229999999901e-01	9.999996190000000063e-01	1.483063676461000124e+00
6.354515050000000276e-01	9.999996230000000041e-01	1.489621873403000230e+00
6.387959869999999540e-01	9.999996279999999738e-01	1.496142434773000129e+00
6.421404680000000198e-01	9.999996319999999717e-01	1.502624992315000130e+00
6.454849499999999463e-01	9.999996359999999695e-01	1.509069180403000088e+00
6.488294310000000120e-01	9.999996410000000502e-01	1.515474635816000060e+00
6.521739130000000495e-01	9.999996450000000481e-01	1.521840998282000035e+00
6.555183949999999760e-01	9.999996490000000460e-01	1.528167910253000139e+00
6.588628760000000417e-01	9.999996530000000439e-01	1.534455017063000026e+00
6.622073579999999682e-01	9.999996580000000135e-01	1.540701967015000173e+00
6.655518390000000339e-01	9.999996620000000114e-01	1.546908411460000021e+00
6.688963209999999604e-01	9.999996660000000093e-01	1.553074004880999892e+00
6.722408029999999979e-01	9.999996700000000072e-01	1.559198404959000195e+00
6.755852839999999526e-01	9.999996740000000051e-01	1.565281272731000151e+00
6.789297659999999901e-01	9.999996770000000312e-01	1.571322272556999966e+00
6.822742469999999448e-01	9.999996810000000291e-01	1.577321072277000136e+00
6.856187289999999823e-01	9.999996850000000270e-01	1.583277343346000121e+00
6.889632110000000198e-01	9.999996890000000249e-01	1.589190760634000110e+00
6.923076919999999745e-01	9.999996920000000511e-01	1.595061002931000171e+00
6.956521740000000120e-01	9.999996960000000490e-01	1.600887752738999970e+00
6.989966560000000495e-01	9.999997000000000469e-01	1.606670696422999978e+00
7.023411370000000042e-01	9.999997029999999620e-01	1.612409524291000151e+00
7.056856190000000417e-01	9.999997069999999599e-01	1.618103930668999935e+00
7.090300999999999965e-01	9.999997099999999861e-01	1.623753613971000043e+00
7.123745820000000339e-01	9.999997139999999840e-01	1.629358276780999981e+00
7.157190639999999604e-01	9.999997170000000102e-01	1.634917625921999962e+00
7.190635450000000262e-01	9.999997200000000364e-01	1.640431372521000020e+00
7.224080269999999526e-01	9.999997240000000343e-01	1.645899232142000068e+00
7.257525080000000184e-01	9.999997269999999494e-01	1.651320924608000285e+00
7.290969899999999448e-01	9.999997299999999756e-01	1.656696174431000035e+00
7.324414719999999823e-01	9.999997330000000018e-01	1.662024710616000212e+00
7.357859530000000481e-01	9.999997369999999997e-01	1.667306266817999871e+00
7.391304349999999745e-01	9.999997400000000258e-01	1.672540581340000054e+00
7.424749160000000403e-01	9.999997430000000520e-01	1.677727397220000194e+00
7.458193979999999668e-01	9.999997459999999672e-01	1.682866462271999985e+00
7.491638800000000042e-01	9.999997489999999933e-01	1.687957529126000056e+00
7.525083609999999590e-01	9.999997520000000195e-01	1.693000355267000101e+00
7.558528429999999965e-01	9.999997550000000457e-01	1.697994703121999960e+00
7.591973239999999512e-01	9.999997579999999608e-01	1.702940339876999998e+00
7.625418059999999887e-01	9.999997609999999870e-01	1.707837037822000026e+00
7.658862880000000262e-01	9.999997630000000415e-01	1.712684574149000216e+00
7.692307689999999809e-01	9.999997659999999566e-01	1.717482731023000087e+00
7.725752510000000184e-01	9.999997689999999828e-01	1.722231295581000188e+00
7.759197319999999731e-01	9.999997720000000090e-01	1.726930059932999972e+00
7.792642140000000106e-01	9.999997750000000352e-01	1.731578821153000325e+00
7.826086960000000481e-01	9.999997769999999786e-01	1.736177381257999919e+00
7.859531770000000028e-01	9.999997800000000048e-01	1.740725547222000014e+00
7.892976590000000403e-01	9.999997830000000310e-01	1.745223130780000131e+00
7.926421399999999950e-01	9.999997849999999744e-01	1.749669948630000027e+00
7.959866220000000325e-01	9.999997880000000006e-01	1.754065822209000203e+00
7.993311039999999590e-01	9.999997900000000550e-01	1.758410577672000041e+00
8.026755850000000247e-01	9.999997929999999702e-01	1.762704045815000065e+00
8.060200669999999512e-01	9.999997950000000246e-01	1.766946061985000149e+00
8.093645480000000170e-01	9.999997980000000508e-01	1.771136465983000008e+00
8.127090300000000545e-01	9.999997999999999942e-01	1.775275101989999937e+00
8.160535119999999809e-01	9.999998030000000204e-01	1.779361818281999907e+00
8.193979930000000467e-01	9.999998049999999639e-01	1.783396467335999880e+00
8.227424749999999731e-01	9.999998079999999900e-01	1.787378905511999960e+00
8.260869570000000106e-01	9.999998100000000445e-01	1.791308992927999943e+00
8.294314379999999653e-01	9.999998129999999597e-01	1.795186593283999876e+00
8.327759200000000028e-01	9.999998150000000141e-01	1.799011573672000042e+00
8.361204009999999576e-01	9.999998169999999575e-01	1.802783804392000144e+00
8.394648829999999951e-01	9.999998190000000120e-01	1.806503158609000126e+00
8.428093650000000325e-01	9.999998220000000382e-01	1.810169512324000030e+00
8.461538459999999873e-01	9.999998239999999816e-01	1.813782743992999880e+00
8.494983280000000248e-01	9.999998260000000361e-01	1.817342734307999974e+00
8.528428089999999795e-01	9.999998289999999512e-01	1.820849365943999931e+00
8.561872910000000170e-01	9.999998310000000057e-01	1.824302523296000178e+00
8.595317730000000545e-01	9.999998329999999491e-01	1.827702092238000287e+00
8.628762540000000092e-01	9.999998350000000036e-01	1.831047959763000277e+00
8.662207360000000467e-01	9.999998369999999470e-01	1.834340013894000032e+00
8.695652170000000014e-01	9.999998390000000015e-01	1.837578143347000204e+00
8.729096990000000389e-01	9.999998420000000277e-01	1.840762237347000063e+00
8.762541809999999654e-01	9.999998439999999711e-01	1.843892185469999889e+00
8.795986620000000311e-01	9.999998460000000255e-01	1.846967877543999936e+00
8.829431439999999576e-01	9.999998479999999690e-01	1.849989203523999981e+00
8.862876250000000233e-01	9.999998500000000234e-01	1.852956053673000314e+00
8.896321069999999498e-01	9.999998519999999669e-01	1.855868318636999970e+00
8.929765889999999873e-01	9.999998540000000213e-01	1.858725889788999996e+00
8.963210700000000530e-01	9.999998559999999648e-01	1.861528659761000126e+00
8.996655519999999795e-01	9.999998580000000192e-01	1.864276523138000075e+00
9.030100330000000453e-01	9.999998599999999627e-01	1.866969377631000127e+00
9.063545149999999717e-01	9.999998620000000171e-01	1.869607125463000008e+00
9.096989970000000092e-01	9.999998639999999606e-01	1.872189675353000071e+00
9.130434779999999639e-01	9.999998669999999867e-01	1.874716945018999992e+00
9.163879600000000014e-01	9.999998690000000412e-01	1.877188864612000296e+00
9.197324409999999562e-01	9.999998709999999846e-01	1.879605380957000138e+00
9.230769229999999936e-01	9.999998730000000391e-01	1.881966463132000111e+00
9.264214050000000311e-01	9.999998749999999825e-01	1.884272109518000171e+00
9.297658859999999859e-01	9.999998770000000370e-01	1.886522356968000302e+00
9.331103680000000233e-01	9.999998789999999804e-01	1.888717292386999924e+00
9.364548489999999781e-01	9.999998810000000349e-01	1.890857067663000102e+00
9.397993310000000156e-01	9.999998829999999783e-01	1.892941918793999978e+00
9.431438130000000530e-01	9.999998850000000328e-01	1.894972190667999934e+00
9.464882940000000078e-01	9.999998869999999762e-01	1.896948369114000332e+00
9.498327760000000453e-01	9.999998890000000307e-01	1.898871122814000056e+00
9.531772579999999717e-01	9.999998919999999458e-01	1.900741358629000066e+00
9.565217390000000375e-01	9.999998940000000003e-01	1.902560295240000032e+00
9.598662209999999639e-01	9.999998960000000547e-01	1.904329562616999816e+00
9.632107020000000297e-01	9.999998989999999699e-01	1.906051338545000196e+00
9.665551839999999562e-01	9.999999010000000244e-01	1.907728539517999922e+00
9.698996659999999936e-01	9.999999040000000505e-01	1.909365094319000145e+00
9.732441469999999484e-01	9.999999069999999657e-01	1.910966347654999842e+00
9.765886289999999859e-01	9.999999099999999919e-01	1.912539678442999991e+00
9.799331100000000516e-01	9.999999130000000180e-01	1.914095493169999829e+00
9.832775919999999781e-01	9.999999170000000159e-01	1.915648925960000026e+00
9.866220740000000156e-01	9.999999210000000138e-01	1.917223009818000090e+00
9.899665549999999703e-01	9.999999269999999552e-01	1.918855368588000099e+00
9.933110370000000078e-01	9.999999339999999792e-01	1.920615289425000149e+00
9.966555179999999625e-01	9.999999480000000274e-01	1.922664612634999992e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.925868995889000290e+00
