# # x1	 y1	 P
2.133333330000000139e-01	9.999295550000000254e-01	1.937105550680000288e-01
2.166666670000000072e-01	9.999311739999999782e-01	1.972795231290000173e-01
2.200000000000000011e-01	9.999327439999999845e-01	2.008684639750000223e-01
2.233333329999999950e-01	9.999342650000000443e-01	2.044775462110000053e-01
2.266666669999999884e-01	9.999357410000000446e-01	2.081069395529999977e-01
2.300000000000000100e-01	9.999371729999999570e-01	2.117568148160000052e-01
2.333333330000000039e-01	9.999385619999999752e-01	2.154273439030000292e-01
2.366666669999999972e-01	9.999399119999999863e-01	2.191186997890000043e-01
2.399999999999999911e-01	9.999412229999999902e-01	2.228310565100000140e-01
2.433333330000000128e-01	9.999424970000000412e-01	2.265645891460000005e-01
2.466666670000000061e-01	9.999437359999999719e-01	2.303194738050000079e-01
2.500000000000000000e-01	9.999449400000000043e-01	2.340958876080000417e-01
2.533333329999999939e-01	9.999461120000000536e-01	2.378940086680000343e-01
2.566666670000000150e-01	9.999472520000000086e-01	2.417140160729999987e-01
2.600000000000000089e-01	9.999483620000000350e-01	2.455560898639999878e-01
2.633333330000000028e-01	9.999494420000000217e-01	2.494204110140000041e-01
2.666666670000000239e-01	9.999504949999999948e-01	2.533071614060000143e-01
2.700000000000000178e-01	9.999515209999999543e-01	2.572165238080000305e-01
2.733333330000000116e-01	9.999525200000000114e-01	2.611486818450000080e-01
2.766666669999999773e-01	9.999534939999999983e-01	2.651038199769999992e-01
2.800000000000000266e-01	9.999544449999999696e-01	2.690821234699999898e-01
2.833333330000000205e-01	9.999553709999999818e-01	2.730837783600000290e-01
2.866666669999999861e-01	9.999562749999999500e-01	2.771089714309999952e-01
2.899999999999999800e-01	9.999571579999999571e-01	2.811578901769999916e-01
2.933333329999999739e-01	9.999580190000000313e-01	2.852307227670000112e-01
2.966666669999999950e-01	9.999588600000000049e-01	2.893276580119999997e-01
2.999999999999999889e-01	9.999596809999999891e-01	2.934488853259999974e-01
3.033333329999999828e-01	9.999604829999999556e-01	2.975945946880000359e-01
3.066666670000000039e-01	9.999612660000000153e-01	3.017649765980000565e-01
3.099999999999999978e-01	9.999620320000000007e-01	3.059602220370000181e-01
3.133333329999999917e-01	9.999627800000000510e-01	3.101805224209999712e-01
3.166666670000000128e-01	9.999635110000000271e-01	3.144260695530000094e-01
3.200000000000000067e-01	9.999642269999999833e-01	3.186970555770000102e-01
3.233333330000000005e-01	9.999649259999999762e-01	3.229936729250000305e-01
3.266666670000000217e-01	9.999656099999999492e-01	3.273161142660000467e-01
3.300000000000000155e-01	9.999662790000000134e-01	3.316645724470000389e-01
3.333333330000000094e-01	9.999669340000000295e-01	3.360392404420000090e-01
3.366666669999999750e-01	9.999675749999999974e-01	3.404403112850000190e-01
3.400000000000000244e-01	9.999682020000000282e-01	3.448679780150000207e-01
3.433333330000000183e-01	9.999688159999999826e-01	3.493224336080000270e-01
3.466666669999999839e-01	9.999694169999999716e-01	3.538038709080000288e-01
3.499999999999999778e-01	9.999700059999999668e-01	3.583124825640000011e-01
3.533333330000000272e-01	9.999705819999999967e-01	3.628484609520000181e-01
3.566666669999999928e-01	9.999711470000000046e-01	3.674119981039999927e-01
3.599999999999999867e-01	9.999717000000000189e-01	3.720032856280000022e-01
3.633333329999999806e-01	9.999722420000000112e-01	3.766225146300000159e-01
3.666666670000000017e-01	9.999727729999999815e-01	3.812698756299999769e-01
3.699999999999999956e-01	9.999732930000000408e-01	3.859455584780000503e-01
3.733333329999999894e-01	9.999738030000000499e-01	3.906497522600000383e-01
3.766666670000000106e-01	9.999743030000000088e-01	3.953826452120000057e-01
3.800000000000000044e-01	9.999747930000000284e-01	4.001444246220000056e-01
3.833333329999999983e-01	9.999752739999999696e-01	4.049352767290000377e-01
3.866666670000000194e-01	9.999757449999999714e-01	4.097553866280000401e-01
3.900000000000000133e-01	9.999762070000000058e-01	4.146049381580000359e-01
3.933333330000000072e-01	9.999766610000000444e-01	4.194841137990000246e-01
3.966666669999999728e-01	9.999771050000000328e-01	4.243930945570000834e-01
4.000000000000000222e-01	9.999775410000000253e-01	4.293320597970000096e-01
4.033333330000000161e-01	9.999779690000000221e-01	4.343011873320000160e-01
4.066666669999999817e-01	9.999783890000000230e-01	4.393006529899999846e-01
4.099999999999999756e-01	9.999788010000000282e-01	4.443306306939999728e-01
4.133333330000000250e-01	9.999792050000000376e-01	4.493912922759999984e-01
4.166666669999999906e-01	9.999796020000000230e-01	4.544828073530000623e-01
4.199999999999999845e-01	9.999799910000000125e-01	4.596053431739999806e-01
4.233333329999999783e-01	9.999803729999999780e-01	4.647590644910000734e-01
4.266666669999999995e-01	9.999807480000000304e-01	4.699441334049999641e-01
4.299999999999999933e-01	9.999811170000000304e-01	4.751607092200000326e-01
4.333333329999999872e-01	9.999814780000000347e-01	4.804089482830000146e-01
4.366666670000000083e-01	9.999818329999999866e-01	4.856890038290000433e-01
4.400000000000000022e-01	9.999821819999999972e-01	4.910010258149999918e-01
4.433333329999999961e-01	9.999825239999999837e-01	4.963451607549999589e-01
4.466666670000000172e-01	9.999828600000000289e-01	5.017215515430000217e-01
4.500000000000000111e-01	9.999831900000000218e-01	5.071303372800000098e-01
4.533333330000000050e-01	9.999835139999999623e-01	5.125716530920000347e-01
4.566666670000000261e-01	9.999838319999999614e-01	5.180456299400000297e-01
4.600000000000000200e-01	9.999841449999999909e-01	5.235523944350000125e-01
4.633333330000000139e-01	9.999844519999999681e-01	5.290920686360000014e-01
4.666666669999999795e-01	9.999847530000000040e-01	5.346647698560000883e-01
4.699999999999999734e-01	9.999850489999999592e-01	5.402706104500000217e-01
4.733333330000000227e-01	9.999853399999999448e-01	5.459096976099999665e-01
4.766666669999999884e-01	9.999856259999999608e-01	5.515821331490000645e-01
4.799999999999999822e-01	9.999859070000000072e-01	5.572880132790000163e-01
4.833333329999999761e-01	9.999861829999999729e-01	5.630274283859999507e-01
4.866666669999999972e-01	9.999864539999999691e-01	5.688004628030000065e-01
4.899999999999999911e-01	9.999867199999999956e-01	5.746071945730000241e-01
4.933333329999999850e-01	9.999869820000000242e-01	5.804476952100000586e-01
4.966666670000000061e-01	9.999872389999999722e-01	5.863220294509999819e-01
5.000000000000000000e-01	9.999874909999999506e-01	5.922302550119999953e-01
5.033333330000000494e-01	9.999877390000000421e-01	5.981724223280000530e-01
5.066666669999999595e-01	9.999879830000000247e-01	6.041485742950000182e-01
5.100000000000000089e-01	9.999882230000000094e-01	6.101587460050000855e-01
5.133333329999999473e-01	9.999884580000000245e-01	6.162029644760000924e-01
5.166666669999999684e-01	9.999886890000000417e-01	6.222812483780000292e-01
5.200000000000000178e-01	9.999889170000000327e-01	6.283936077520000385e-01
5.233333329999999561e-01	9.999891400000000541e-01	6.345400437440000818e-01
5.266666669999999773e-01	9.999893589999999666e-01	6.407205482479999548e-01
5.300000000000000266e-01	9.999895749999999639e-01	6.469351037110000480e-01
5.333333329999999650e-01	9.999897869999999633e-01	6.531836827720000072e-01
5.366666669999999861e-01	9.999899949999999649e-01	6.594662479720000414e-01
5.400000000000000355e-01	9.999901989999999685e-01	6.657827514450000983e-01
5.433333329999999739e-01	9.999903999999999460e-01	6.721331346119999717e-01
5.466666669999999950e-01	9.999905980000000083e-01	6.785173277980001139e-01
5.500000000000000444e-01	9.999907919999999617e-01	6.849352501610000976e-01
5.533333329999999828e-01	9.999909820000000282e-01	6.913868089929999794e-01
5.566666670000000039e-01	9.999911689999999576e-01	6.978718996480000047e-01
5.600000000000000533e-01	9.999913529999999717e-01	7.043904051420000201e-01
5.633333329999999917e-01	9.999915339999999597e-01	7.109421958140000886e-01
5.666666670000000128e-01	9.999917120000000326e-01	7.175271289969999966e-01
5.699999999999999512e-01	9.999918859999999965e-01	7.241450486710000467e-01
5.733333330000000005e-01	9.999920570000000453e-01	7.307957851160000740e-01
5.766666670000000217e-01	9.999922260000000396e-01	7.374791545700000173e-01
5.799999999999999600e-01	9.999923910000000360e-01	7.441949588730000231e-01
5.833333330000000094e-01	9.999925539999999780e-01	7.509429851210001061e-01
5.866666670000000305e-01	9.999927130000000330e-01	7.577230053210000094e-01
5.899999999999999689e-01	9.999928700000000337e-01	7.645347759749999694e-01
5.933333330000000183e-01	9.999930240000000081e-01	7.713780378190000508e-01
5.966666670000000394e-01	9.999931749999999564e-01	7.782525153970000220e-01
5.999999999999999778e-01	9.999933229999999895e-01	7.851579167220000821e-01
6.033333330000000272e-01	9.999934689999999682e-01	7.920939329089999870e-01
6.066666670000000483e-01	9.999936120000000317e-01	7.990602378209999967e-01
6.099999999999999867e-01	9.999937530000000407e-01	8.060564876500000420e-01
6.133333330000000361e-01	9.999938910000000236e-01	8.130823207840000011e-01
6.166666669999999462e-01	9.999940269999999520e-01	8.201373571040000421e-01
6.199999999999999956e-01	9.999941599999999653e-01	8.272211978589999459e-01
6.233333330000000450e-01	9.999942899999999524e-01	8.343334252540001161e-01
6.266666669999999550e-01	9.999944189999999677e-01	8.414736021009999734e-01
6.300000000000000044e-01	9.999945449999999569e-01	8.486412714219999653e-01
6.333333330000000538e-01	9.999946680000000310e-01	8.558359561839999907e-01
6.366666669999999639e-01	9.999947900000000223e-01	8.630571588940000316e-01
6.400000000000000133e-01	9.999949089999999874e-01	8.703043612740001267e-01
6.433333329999999517e-01	9.999950260000000091e-01	8.775770239240000548e-01
6.466666669999999728e-01	9.999951400000000046e-01	8.848745859940000402e-01
6.500000000000000222e-01	9.999952530000000284e-01	8.921964648069999892e-01
6.533333329999999606e-01	9.999953630000000260e-01	8.995420557539999251e-01
6.566666669999999817e-01	9.999954720000000519e-01	9.069107316140000430e-01
6.600000000000000311e-01	9.999955780000000516e-01	9.143018425550001327e-01
6.633333329999999695e-01	9.999956819999999968e-01	9.217147157100000765e-01
6.666666669999999906e-01	9.999957849999999704e-01	9.291486549130001382e-01
6.700000000000000400e-01	9.999958850000000288e-01	9.366029403830000710e-01
6.733333329999999783e-01	9.999959830000000327e-01	9.440768285840001051e-01
6.766666669999999995e-01	9.999960799999999539e-01	9.515695517620000876e-01
6.800000000000000488e-01	9.999961750000000427e-01	9.590803178290000508e-01
6.833333329999999872e-01	9.999962669999999942e-01	9.666083100739999434e-01
6.866666670000000083e-01	9.999963579999999741e-01	9.741526870490001544e-01
6.899999999999999467e-01	9.999964479999999822e-01	9.817125821300000110e-01
6.933333329999999961e-01	9.999965349999999642e-01	9.892871035680000924e-01
6.966666670000000172e-01	9.999966209999999744e-01	9.968753341940000956e-01
6.999999999999999556e-01	9.999967050000000413e-01	1.004476331021000091e+00
7.033333330000000050e-01	9.999967870000000536e-01	1.012089125553000013e+00
7.066666670000000261e-01	9.999968679999999832e-01	1.019712723383999986e+00
7.099999999999999645e-01	9.999969469999999694e-01	1.027346103978999947e+00
7.133333330000000139e-01	9.999970240000000121e-01	1.034988220715000073e+00
7.166666670000000350e-01	9.999970999999999721e-01	1.042638000883000071e+00
7.199999999999999734e-01	9.999971749999999604e-01	1.050294345404000129e+00
7.233333330000000227e-01	9.999972470000000335e-01	1.057956128879000035e+00
7.266666670000000439e-01	9.999973189999999956e-01	1.065622199614000065e+00
7.299999999999999822e-01	9.999973890000000143e-01	1.073291379563000136e+00
7.333333330000000316e-01	9.999974569999999785e-01	1.080962464323000027e+00
7.366666670000000527e-01	9.999975239999999710e-01	1.088634223311000015e+00
7.399999999999999911e-01	9.999975899999999918e-01	1.096305399632000244e+00
7.433333330000000405e-01	9.999976539999999581e-01	1.103974710296000028e+00
7.466666669999999506e-01	9.999977169999999527e-01	1.111640846310000041e+00
7.500000000000000000e-01	9.999977780000000038e-01	1.119302472805999926e+00
7.533333330000000494e-01	9.999978379999999722e-01	1.126958229223000041e+00
7.566666669999999595e-01	9.999978969999999689e-01	1.134606729495000188e+00
7.600000000000000089e-01	9.999979549999999939e-01	1.142246562279999988e+00
7.633333329999999473e-01	9.999980109999999645e-01	1.149876291209000145e+00
7.666666669999999684e-01	9.999980659999999633e-01	1.157494455177000114e+00
7.700000000000000178e-01	9.999981199999999903e-01	1.165099568655000084e+00
7.733333329999999561e-01	9.999981730000000457e-01	1.172690122035999982e+00
7.766666669999999773e-01	9.999982240000000466e-01	1.180264582017999997e+00
7.800000000000000266e-01	9.999982750000000475e-01	1.187821392016000122e+00
7.833333329999999650e-01	9.999983239999999940e-01	1.195358972612000192e+00
7.866666669999999861e-01	9.999983719999999687e-01	1.202875722039000062e+00
7.900000000000000355e-01	9.999984189999999717e-01	1.210370016702000173e+00
7.933333329999999739e-01	9.999984650000000030e-01	1.217840211737000189e+00
7.966666669999999950e-01	9.999985099999999516e-01	1.225284641602999880e+00
8.000000000000000444e-01	9.999985540000000395e-01	1.232701620747000071e+00
8.033333329999999828e-01	9.999985970000000446e-01	1.240089444243000161e+00
8.066666670000000039e-01	9.999986389999999670e-01	1.247446388541000095e+00
8.100000000000000533e-01	9.999986800000000287e-01	1.254770712230000029e+00
8.133333329999999917e-01	9.999987200000000076e-01	1.262060656847999951e+00
8.166666670000000128e-01	9.999987590000000148e-01	1.269314447746000107e+00
8.199999999999999512e-01	9.999987970000000503e-01	1.276530294997999970e+00
8.233333330000000005e-01	9.999988340000000031e-01	1.283706394364000136e+00
8.266666670000000217e-01	9.999988709999999559e-01	1.290840928304000101e+00
8.299999999999999600e-01	9.999989059999999652e-01	1.297932067060000083e+00
8.333333330000000094e-01	9.999989409999999745e-01	1.304977969782999958e+00
8.366666670000000305e-01	9.999989740000000404e-01	1.311976785729000117e+00
8.399999999999999689e-01	9.999990069999999953e-01	1.318926655539000015e+00
8.433333330000000183e-01	9.999990399999999502e-01	1.325825712553000191e+00
8.466666670000000394e-01	9.999990709999999616e-01	1.332672084234999943e+00
8.499999999999999778e-01	9.999991019999999731e-01	1.339463893672000250e+00
8.533333330000000272e-01	9.999991310000000411e-01	1.346199261121999946e+00
8.566666670000000483e-01	9.999991609999999698e-01	1.352876305739000085e+00
8.599999999999999867e-01	9.999991889999999550e-01	1.359493147320000039e+00
8.633333330000000361e-01	9.999992170000000513e-01	1.366047908203000150e+00
8.666666669999999462e-01	9.999992439999999538e-01	1.372538715281000243e+00
8.699999999999999956e-01	9.999992699999999957e-01	1.378963702163000127e+00
8.733333330000000450e-01	9.999992960000000375e-01	1.385321011462999907e+00
8.766666669999999550e-01	9.999993209999999966e-01	1.391608797278999887e+00
8.800000000000000044e-01	9.999993449999999839e-01	1.397825227853000118e+00
8.833333330000000538e-01	9.999993689999999713e-01	1.403968488446000196e+00
8.866666669999999639e-01	9.999993919999999870e-01	1.410036784449000047e+00
8.900000000000000133e-01	9.999994150000000026e-01	1.416028344779000081e+00
8.933333329999999517e-01	9.999994370000000465e-01	1.421941425586000118e+00
8.966666669999999728e-01	9.999994589999999794e-01	1.427774314324000038e+00
9.000000000000000222e-01	9.999994800000000517e-01	1.433525334248999972e+00
9.033333329999999606e-01	9.999995000000000411e-01	1.439192849412999964e+00
9.066666669999999817e-01	9.999995200000000306e-01	1.444775270235999942e+00
9.100000000000000311e-01	9.999995390000000484e-01	1.450271059774000060e+00
9.133333329999999695e-01	9.999995579999999551e-01	1.455678740798000081e+00
9.166666669999999906e-01	9.999995769999999728e-01	1.460996903872000097e+00
9.200000000000000400e-01	9.999995950000000189e-01	1.466224216610000131e+00
9.233333329999999783e-01	9.999996129999999539e-01	1.471359434393000098e+00
9.266666669999999995e-01	9.999996300000000282e-01	1.476401412865999907e+00
9.300000000000000488e-01	9.999996469999999915e-01	1.481349122649000094e+00
9.333333329999999872e-01	9.999996629999999831e-01	1.486201666809000121e+00
9.366666670000000083e-01	9.999996799999999464e-01	1.490958301834000022e+00
9.399999999999999467e-01	9.999996949999999662e-01	1.495618463076000104e+00
9.433333329999999961e-01	9.999997109999999578e-01	1.500181795954000030e+00
9.466666670000000172e-01	9.999997259999999777e-01	1.504648194732000066e+00
9.499999999999999556e-01	9.999997409999999975e-01	1.509017851343000149e+00
9.533333330000000050e-01	9.999997560000000174e-01	1.513291317745999898e+00
9.566666670000000261e-01	9.999997699999999545e-01	1.517469586906000201e+00
9.599999999999999645e-01	9.999997849999999744e-01	1.521554199795000173e+00
9.633333330000000139e-01	9.999997990000000225e-01	1.525547389676999988e+00
9.666666670000000350e-01	9.999998129999999597e-01	1.529452281100000199e+00
9.699999999999999734e-01	9.999998270000000078e-01	1.533273171575999960e+00
9.733333330000000227e-01	9.999998409999999449e-01	1.537015942685000081e+00
9.766666670000000439e-01	9.999998559999999648e-01	1.540688682170000101e+00
9.799999999999999822e-01	9.999998709999999846e-01	1.544302667898999948e+00
9.833333330000000316e-01	9.999998860000000045e-01	1.547874013042999986e+00
9.866666670000000527e-01	9.999999019999999961e-01	1.551426623150000017e+00
9.899999999999999911e-01	9.999999200000000421e-01	1.554998066251999989e+00
9.933333330000000405e-01	9.999999400000000316e-01	1.558653071180000182e+00
9.966666669999999506e-01	9.999999640000000189e-01	1.562523247113000169e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.567010131852000221e+00
