# x1	y1	P/MPa
0.35666667	0.99999962	0.56528583
0.36000000	0.99999962	0.57213877
0.36333333	0.99999963	0.57901980
0.36666667	0.99999964	0.58592879
0.37000000	0.99999965	0.59286560
0.37333333	0.99999965	0.59983009
0.37666667	0.99999966	0.60682212
0.38000000	0.99999966	0.61384154
0.38333333	0.99999967	0.62088821
0.38666667	0.99999968	0.62796195
0.39000000	0.99999968	0.63506262
0.39333333	0.99999969	0.64219003
0.39666667	0.99999969	0.64934403
0.40000000	0.99999970	0.65652442
0.40333333	0.99999970	0.66373103
0.40666667	0.99999971	0.67096367
0.41000000	0.99999971	0.67822214
0.41333333	0.99999972	0.68550625
0.41666667	0.99999973	0.69281578
0.42000000	0.99999973	0.70015053
0.42333333	0.99999973	0.70751029
0.42666667	0.99999974	0.71489482
0.43000000	0.99999974	0.72230391
0.43333333	0.99999975	0.72973732
0.43666667	0.99999975	0.73719481
0.44000000	0.99999976	0.74467614
0.44333333	0.99999976	0.75218107
0.44666667	0.99999977	0.75970932
0.45000000	0.99999977	0.76726065
0.45333333	0.99999977	0.77483478
0.45666667	0.99999978	0.78243145
0.46000000	0.99999978	0.79005037
0.46333333	0.99999979	0.79769126
0.46666667	0.99999979	0.80535382
0.47000000	0.99999979	0.81303777
0.47333333	0.99999980	0.82074280
0.47666667	0.99999980	0.82846861
0.48000000	0.99999980	0.83621486
0.48333333	0.99999981	0.84398126
0.48666667	0.99999981	0.85176746
0.49000000	0.99999982	0.85957314
0.49333333	0.99999982	0.86739795
0.49666667	0.99999982	0.87524156
0.50000000	0.99999982	0.88310361
0.50333333	0.99999983	0.89098374
0.50666667	0.99999983	0.89888159
0.51000000	0.99999983	0.90679679
0.51333333	0.99999984	0.91472897
0.51666667	0.99999984	0.92267773
0.52000000	0.99999984	0.93064270
0.52333333	0.99999985	0.93862348
0.52666667	0.99999985	0.94661966
0.53000000	0.99999985	0.95463084
0.53333333	0.99999985	0.96265661
0.53666667	0.99999986	0.97069655
0.54000000	0.99999986	0.97875023
0.54333333	0.99999986	0.98681721
0.54666667	0.99999986	0.99489707
0.55000000	0.99999987	1.00298935
0.55333333	0.99999987	1.01109360
0.55666667	0.99999987	1.01920937
0.56000000	0.99999987	1.02733619
0.56333333	0.99999987	1.03547359
0.56666667	0.99999988	1.04362110
0.57000000	0.99999988	1.05177823
0.57333333	0.99999988	1.05994450
0.57666667	0.99999988	1.06811941
0.58000000	0.99999989	1.07630247
0.58333333	0.99999989	1.08449315
0.58666667	0.99999989	1.09269096
0.59000000	0.99999989	1.10089536
0.59333333	0.99999989	1.10910585
0.59666667	0.99999990	1.11732187
0.60000000	0.99999990	1.12554291
0.60333333	0.99999990	1.13376840
0.60666667	0.99999990	1.14199781
0.61000000	0.99999990	1.15023058
0.61333333	0.99999991	1.15846615
0.61666667	0.99999991	1.16670394
0.62000000	0.99999991	1.17494340
0.62333333	0.99999991	1.18318392
0.62666667	0.99999991	1.19142495
0.63000000	0.99999991	1.19966587
0.63333333	0.99999991	1.20790609
0.63666667	0.99999992	1.21614502
0.64000000	0.99999992	1.22438205
0.64333333	0.99999992	1.23261655
0.64666667	0.99999992	1.24084791
0.65000000	0.99999992	1.24907551
0.65333333	0.99999992	1.25729872
0.65666667	0.99999993	1.26551689
0.66000000	0.99999993	1.27372938
0.66333333	0.99999993	1.28193556
0.66666667	0.99999993	1.29013476
0.67000000	0.99999993	1.29832633
0.67333333	0.99999993	1.30650960
0.67666667	0.99999993	1.31468391
0.68000000	0.99999993	1.32284857
0.68333333	0.99999994	1.33100291
0.68666667	0.99999994	1.33914625
0.69000000	0.99999994	1.34727788
0.69333333	0.99999994	1.35539712
0.69666667	0.99999994	1.36350325
0.70000000	0.99999994	1.37159559
0.70333333	0.99999994	1.37967340
0.70666667	0.99999994	1.38773598
0.71000000	0.99999995	1.39578259
0.71333333	0.99999995	1.40381251
0.71666667	0.99999995	1.41182501
0.72000000	0.99999995	1.41981933
0.72333333	0.99999995	1.42779475
0.72666667	0.99999995	1.43575050
0.73000000	0.99999995	1.44368582
0.73333333	0.99999995	1.45159996
0.73666667	0.99999995	1.45949213
0.74000000	0.99999995	1.46736158
0.74333333	0.99999996	1.47520751
0.74666667	0.99999996	1.48302913
0.75000000	0.99999996	1.49082566
0.75333333	0.99999996	1.49859629
0.75666667	0.99999996	1.50634020
0.76000000	0.99999996	1.51405660
0.76333333	0.99999996	1.52174465
0.76666667	0.99999996	1.52940352
0.77000000	0.99999996	1.53703237
0.77333333	0.99999996	1.54463037
0.77666667	0.99999996	1.55219665
0.78000000	0.99999996	1.55973035
0.78333333	0.99999996	1.56723060
0.78666667	0.99999997	1.57469653
0.79000000	0.99999997	1.58212723
0.79333333	0.99999997	1.58952181
0.79666667	0.99999997	1.59687936
0.80000000	0.99999997	1.60419894
0.80333333	0.99999997	1.61147964
0.80666667	0.99999997	1.61872048
0.81000000	0.99999997	1.62592053
0.81333333	0.99999997	1.63307880
0.81666667	0.99999997	1.64019429
0.82000000	0.99999997	1.64726601
0.82333333	0.99999997	1.65429294
0.82666667	0.99999997	1.66127402
0.83000000	0.99999998	1.66820821
0.83333333	0.99999998	1.67509443
0.83666667	0.99999998	1.68193158
0.84000000	0.99999998	1.68871853
0.84333333	0.99999998	1.69545415
0.84666667	0.99999998	1.70213726
0.85000000	0.99999998	1.70876667
0.85333333	0.99999998	1.71534116
0.85666667	0.99999998	1.72185948
0.86000000	0.99999998	1.72832034
0.86333333	0.99999998	1.73472242
0.86666667	0.99999998	1.74106437
0.87000000	0.99999998	1.74734481
0.87333333	0.99999998	1.75356229
0.87666667	0.99999998	1.75971537
0.88000000	0.99999998	1.76580250
0.88333333	0.99999998	1.77182214
0.88666667	0.99999998	1.77777267
0.89000000	0.99999998	1.78365242
0.89333333	0.99999998	1.78945967
0.89666667	0.99999998	1.79519264
0.90000000	0.99999999	1.80084950
0.90333333	0.99999999	1.80642833
0.90666667	0.99999999	1.81192716
0.91000000	0.99999999	1.81734395
0.91333333	0.99999999	1.82267657
0.91666667	0.99999999	1.82792285
0.92000000	0.99999999	1.83308049
0.92333333	0.99999999	1.83814715
0.92666667	0.99999999	1.84312040
0.93000000	0.99999999	1.84799772
0.93333333	0.99999999	1.85277651
0.93666667	0.99999999	1.85745411
0.94000000	0.99999999	1.86202777
0.94333333	0.99999999	1.86649469
0.94666667	0.99999999	1.87085202
0.95000000	0.99999999	1.87509689
0.95333333	0.99999999	1.87922642
0.95666667	0.99999999	1.88323781
0.96000000	0.99999999	1.88712834
0.96333333	0.99999999	1.89089554
0.96666667	0.99999999	1.89453724
0.97000000	0.99999999	1.89805187
0.97333333	0.99999999	1.90143868
0.97666667	1.00000000	1.90469829
0.98000000	1.00000000	1.90783346
0.98333333	1.00000000	1.91085044
0.98666667	1.00000000	1.91376150
0.99000000	1.00000000	1.91659011
0.99333333	1.00000000	1.91938348
0.99666667	1.00000000	1.92225590
1.00000000	1.00000000	1.92586900
