# [C2r_O1o] Distance / pm; [C2r_H1r]-[C2r_O1o] Angle / Degree; Occurrence
455.0000000;  8.100000000;  445.3600710
465.0000000;  8.100000000;  423.2883807
475.0000000;  8.100000000;  394.1707324
485.0000000;  8.100000000;  379.3246921
495.0000000;  8.100000000;  367.1198911
505.0000000;  8.100000000;  389.5089538
515.0000000;  8.100000000;  405.6200746
525.0000000;  8.100000000;  412.2208643
535.0000000;  8.100000000;  434.7843436
545.0000000;  8.100000000;  469.0474346
555.0000000;  8.100000000;  507.3883459
565.0000000;  8.100000000;  536.2708466
575.0000000;  8.100000000;  546.1946442
585.0000000;  8.100000000;  509.3408072
595.0000000;  8.100000000;  461.1786129
605.0000000;  8.100000000;  388.0616823
615.0000000;  8.100000000;  318.5918273
625.0000000;  8.100000000;  238.1433945
635.0000000;  8.100000000;  199.0843154
645.0000000;  8.100000000;  173.1252382
655.0000000;  8.100000000;  156.7003713
665.0000000;  8.100000000;  146.4984953
675.0000000;  8.100000000;  127.3096873
685.0000000;  8.100000000;  129.1745959
695.0000000;  8.100000000;  119.5428781
705.0000000;  8.100000000;  110.7861444
715.0000000;  8.100000000;  101.6492197
725.0000000;  8.100000000;  103.4875463
735.0000000;  8.100000000;  100.5900705
745.0000000;  8.100000000;  100.1555097
755.0000000;  8.100000000;  101.9059780
765.0000000;  8.100000000;  105.9408432
775.0000000;  8.100000000;  94.17459541
785.0000000;  8.100000000;  104.0050669
795.0000000;  8.100000000;  94.84253346
805.0000000;  8.100000000;  98.22367165
815.0000000;  8.100000000;  100.3357012
825.0000000;  8.100000000;  98.34322239
835.0000000;  8.100000000;  101.0037110
845.0000000;  8.100000000;  98.75244108
855.0000000;  8.100000000;  91.38970955
865.0000000;  8.100000000;  88.10089996
875.0000000;  8.100000000;  101.6502330
885.0000000;  8.100000000;  94.51332166
895.0000000;  8.100000000;  90.48084682
905.0000000;  8.100000000;  89.37416525
915.0000000;  8.100000000;  83.75663948
925.0000000;  8.100000000;  91.88790593
935.0000000;  8.100000000;  89.48687463
945.0000000;  8.100000000;  94.95617704
955.0000000;  8.100000000;  94.82165866
965.0000000;  8.100000000;  96.86677981
